# ne_cache v1 — ORACLE-PROVENANCE INPUT DATA (m4-pinning §P4/C3; RESEARCH-M §2 amendment).
# Conductor N(E) and root number ε(E) for the height-ordered family
#   {E_{A,B}: y²=x³+Ax+B, H(E)=max(4|A|³,27B²) ≤ X, reduced, nonsingular}.
# N, eps are OBTAINED FROM AN ORACLE (PARI/GP) — a live oracle supplying
# trusted INPUT, not refereeing our numbers; a_p stays COMPUTED (ap_charsum).
# Residual risk: a systematic oracle N/ε error propagates silently — certified
# against pinned ecdata by verify/m4/oracle_dual_overlap_NE (5676 classes exact).
# Generated by: `at ne-cache --X 262144 --out data/m5/ne_cache_x262144.txt`.
# Oracle: PARI/GP [2, 17, 4], ellglobalred(ellinit([0,0,0,A,B]))[1] (N), ellrootno (eps).
# provenance: oracle   (columns N, eps)
# format_version 1
# generator_hash 787e95ade733c99f38e72ccb7d38f049b7e02b59ddb673627c58d8bc346de521
# X 262144
# count 15936
# A B N eps
-18 82 843840 1
-18 83 520560 1
-18 84 1337472 -1
-18 85 1373976 1
-18 86 2821824 -1
-18 87 2896560 -1
-18 88 1486080 1
-18 89 508104 -1
-18 90 347328 1
-18 91 1068048 -1
-18 92 328320 1
-18 93 1681560 -1
-18 94 3443904 -1
-18 95 3525552 1
-18 96 1804032 1
-18 97 1845720 1
-18 98 1258560 1
-17 -98 3834496 -1
-17 -97 3750256 -1
-17 -96 1833440 1
-17 -95 896092 -1
-17 -94 3502720 1
-17 -93 3421936 1
-17 -92 1671008 1
-17 -91 815740 -1
-17 -90 3184768 1
-17 -89 3107440 1
-17 -88 1515488 1
-17 -87 738844 -1
-17 -86 2880640 1
-17 -85 2806768 -1
-17 -84 1366880 1
-17 -83 665404 -1
-17 -82 52864 1
-17 -81 2519920 -1
-17 -80 1225184 1
-17 -79 595420 1
-17 -78 2313856 -1
-17 -77 2246896 1
-17 -76 218080 1
-17 -75 528892 1
-17 -74 410240 1
-17 -73 1987696 1
-17 -72 962528 -1
-17 -71 465820 -1
-17 -70 1802368 1
-17 -69 1742320 -1
-17 -68 841568 -1
-17 -67 406204 1
-17 -66 1567360 1
-17 -65 215824 1
-17 -64 727520 1
-17 -63 350044 1
-17 -62 1346176 1
-17 -61 1293040 1
-17 -60 620384 1
-17 -59 297340 1
-17 -58 1138816 -1
-17 -57 1089136 1
-17 -56 520160 1
-17 -55 19084 -1
-17 -54 945280 -1
-17 -53 899056 1
-17 -52 426848 -1
-17 -51 40460 1
-17 -50 765568 1
-17 -49 144560 -1
-17 -48 340448 1
-17 -47 159964 -1
-17 -46 599680 1
-17 -45 560368 1
-17 -44 260960 -1
-17 -43 121084 -1
-17 -42 447616 -1
-17 -41 411760 -1
-17 -40 6496 -1
-17 -39 85660 -1
-17 -38 309376 1
-17 -37 276976 -1
-17 -36 122720 -1
-17 -35 53692 1
-17 -34 184960 -1
-17 -33 22288 -1
-17 -32 63968 -1
-17 -31 25180 -1
-17 -30 74368 -1
-17 -29 48880 1
-17 -28 12128 -1
-17 -27 124 1
-17 -26 4480 1
-17 -25 44432 1
-17 -24 6560 -1
-17 -23 21476 -1
-17 -22 105344 1
-17 -21 123920 -1
-17 -20 70816 -1
-17 -19 39620 1
-17 -18 174464 1
-17 -17 189584 -1
-17 -16 14560 1
-17 -15 54308 1
-17 -14 229760 -1
-17 -13 241424 -1
-17 -12 126112 -1
-17 -11 65540 -1
-17 -10 271232 -1
-17 -9 279440 1
-17 -8 143392 -1
-17 -7 73316 -1
-17 -6 298880 -1
-17 -5 303632 1
-17 -4 4960 -1
-17 -3 77636 1
-17 -2 312704 1
-17 -1 12560 -1
-17 0 9248 1
-17 1 3140 -1
-17 2 312704 1
-17 3 310544 1
-17 4 4960 -1
-17 5 75908 1
-17 6 298880 -1
-17 7 293264 -1
-17 8 143392 -1
-17 9 69860 1
-17 10 271232 -1
-17 11 262160 -1
-17 12 126112 1
-17 13 60356 -1
-17 14 229760 -1
-17 15 217232 1
-17 16 14560 -1
-17 17 47396 -1
-17 18 174464 1
-17 19 158480 1
-17 20 70816 1
-17 21 30980 -1
-17 22 105344 1
-17 23 85904 -1
-17 24 6560 -1
-17 25 11108 1
-17 26 4480 1
-17 27 496 -1
-17 28 12128 -1
-17 29 12220 -1
-17 30 74368 1
-17 31 100720 1
-17 32 63968 1
-17 33 5572 -1
-17 34 184960 1
-17 35 214768 -1
-17 36 122720 -1
-17 37 69244 1
-17 38 309376 -1
-17 39 342640 1
-17 40 6496 1
-17 41 102940 1
-17 42 447616 1
-17 43 484336 1
-17 44 260960 -1
-17 45 140092 -1
-17 46 599680 -1
-17 47 639856 1
-17 48 340448 -1
-17 49 36140 1
-17 50 765568 -1
-17 51 161840 -1
-17 52 426848 -1
-17 53 224764 -1
-17 54 945280 1
-17 55 76336 1
-17 56 520160 -1
-17 57 272284 -1
-17 58 1138816 1
-17 59 1189360 -1
-17 60 620384 1
-17 61 323260 -1
-17 62 1346176 -1
-17 63 1400176 -1
-17 64 727520 -1
-17 65 53956 1
-17 66 1567360 -1
-17 67 1624816 -1
-17 68 841568 -1
-17 69 435580 1
-17 70 1802368 -1
-17 71 1863280 1
-17 72 962528 1
-17 73 496924 -1
-17 74 410240 -1
-17 75 2115568 -1
-17 76 218080 1
-17 77 561724 -1
-17 78 2313856 1
-17 79 2381680 -1
-17 80 1225184 -1
-17 81 629980 1
-17 82 52864 -1
-17 83 2661616 1
-17 84 1366880 1
-17 85 701692 1
-17 86 2880640 -1
-17 87 2955376 1
-17 88 1515488 -1
-17 89 776860 -1
-17 90 3184768 -1
-17 91 3262960 1
-17 92 1671008 1
-17 93 855484 -1
-17 94 3502720 -1
-17 95 3584368 1
-17 96 1833440 -1
-17 97 937564 1
-17 98 3834496 1
-16 -98 3886784 -1
-16 -97 3802544 1
-16 -96 14528 -1
-16 -95 909164 1
-16 -94 3555008 -1
-16 -93 3474224 1
-16 -92 53036 -1
-16 -91 828812 1
-16 -90 3237056 -1
-16 -89 3159728 -1
-16 -88 192704 -1
-16 -87 751916 -1
-16 -86 2932928 -1
-16 -85 2859056 -1
-16 -84 174128 -1
-16 -83 678476 1
-16 -82 2642624 -1
-16 -81 2572208 1
-16 -80 9776 1
-16 -79 608492 -1
-16 -78 2366144 1
-16 -77 2299184 -1
-16 -76 34892 -1
-16 -75 541964 1
-16 -74 2103488 -1
-16 -73 2039984 1
-16 -72 123584 1
-16 -71 478892 -1
-16 -70 1854656 -1
-16 -69 1794608 -1
-16 -68 108464 -1
-16 -67 419276 -1
-16 -66 1619648 1
-16 -65 1563056 -1
-16 -63 363116 1
-16 -62 1398464 -1
-16 -61 1345328 1
-16 -60 20204 -1
-16 -59 310412 1
-16 -58 1191104 -1
-16 -57 1141424 -1
-16 -56 68288 1
-16 -55 261164 1
-16 -54 997568 -1
-16 -53 951344 1
-16 -52 56624 -1
-16 -51 215372 1
-16 -50 817856 -1
-16 -49 775088 1
-16 -48 179 1
-16 -47 173036 1
-16 -46 651968 1
-16 -45 10384 1
-16 -44 8972 -1
-16 -43 134156 1
-16 -42 499904 -1
-16 -41 464048 -1
-16 -40 26816 1
-16 -39 98732 -1
-16 -38 361664 -1
-16 -37 329264 1
-16 -36 18608 -1
-16 -35 66764 -1
-16 -34 237248 -1
-16 -33 208304 1
-16 -32 704 1
-16 -31 38252 1
-16 -30 126656 -1
-16 -29 101168 -1
-16 -28 1196 1
-16 -27 13196 -1
-16 -26 29888 1
-16 -25 7856 -1
-16 -24 832 1
-16 -23 8404 -1
-16 -22 53056 1
-16 -21 6512 1
-16 -20 5584 1
-16 -19 26548 1
-16 -18 122176 1
-16 -17 137296 1
-16 -16 592 1
-16 -15 3172 -1
-16 -14 177472 -1
-16 -13 189136 1
-16 -12 3124 -1
-16 -11 52468 -1
-16 -10 218944 1
-16 -9 227152 1
-16 -8 14656 -1
-16 -7 60244 1
-16 -6 246592 1
-16 -5 251344 -1
-16 -4 15952 1
-16 -3 64564 1
-16 -2 260416 1
-16 -1 261712 -1
-16 1 65428 -1
-16 2 260416 -1
-16 3 258256 1
-16 4 3988 1
-16 5 62836 -1
-16 6 246592 -1
-16 7 240976 1
-16 8 14656 1
-16 9 56788 1
-16 10 218944 -1
-16 11 209872 -1
-16 12 12496 -1
-16 13 47284 1
-16 14 177472 1
-16 15 12688 -1
-16 16 37 -1
-16 17 34324 1
-16 18 122176 -1
-16 19 106192 1
-16 20 1396 1
-16 21 1628 -1
-16 22 53056 -1
-16 23 33616 -1
-16 24 832 -1
-16 25 1964 1
-16 26 29888 1
-16 27 52784 1
-16 28 4784 -1
-16 29 25292 1
-16 30 126656 -1
-16 31 153008 -1
-16 32 704 1
-16 33 52076 -1
-16 34 237248 -1
-16 35 267056 1
-16 36 4652 1
-16 37 82316 -1
-16 38 361664 -1
-16 39 394928 1
-16 40 26816 1
-16 41 116012 1
-16 42 499904 -1
-16 43 536624 -1
-16 44 35888 1
-16 45 2596 1
-16 46 651968 1
-16 47 692144 -1
-16 48 2864 1
-16 49 193772 -1
-16 50 817856 -1
-16 51 861488 -1
-16 52 14156 1
-16 53 237836 -1
-16 54 997568 -1
-16 55 1044656 -1
-16 56 68288 1
-16 57 285356 1
-16 58 1191104 -1
-16 59 1241648 -1
-16 60 80816 1
-16 61 336332 -1
-16 62 1398464 -1
-16 63 1452464 -1
-16 65 390764 1
-16 66 1619648 1
-16 67 1677104 1
-16 68 27116 1
-16 69 448652 1
-16 70 1854656 -1
-16 71 1915568 1
-16 72 123584 1
-16 73 509996 -1
-16 74 2103488 -1
-16 75 2167856 -1
-16 76 139568 1
-16 77 574796 1
-16 78 2366144 1
-16 79 2433968 1
-16 80 611 1
-16 81 643052 -1
-16 82 2642624 -1
-16 83 2713904 -1
-16 84 43532 1
-16 85 714764 1
-16 86 2932928 -1
-16 87 3007664 1
-16 88 192704 -1
-16 89 789932 1
-16 90 3237056 -1
-16 91 3315248 -1
-16 92 212144 1
-16 93 868556 -1
-16 94 3555008 -1
-16 95 3636656 -1
-16 96 14528 -1
-16 97 950636 -1
-16 98 3886784 -1
-15 -98 245808 -1
-15 -97 1924344 -1
-15 -96 3765312 1
-15 -95 1227600 1
-15 -94 37512 -1
-15 -93 1760184 1
-15 -92 3440448 1
-15 -91 3361392 -1
-15 -90 17100 -1
-15 -89 1602936 1
-15 -88 3129408 1
-15 -87 3053808 -1
-15 -86 62064 -1
-15 -85 484200 -1
-15 -84 2832192 1
-15 -83 2760048 -1
-15 -82 168048 1
-15 -81 436392 1
-15 -80 2548800 -1
-15 -79 2480112 -1
-15 -78 75384 1
-15 -77 390888 1
-15 -76 759744 -1
-15 -75 442800 1
-15 -74 33588 1
-15 -73 1043064 1
-15 -72 674496 -1
-15 -71 1961712 1
-15 -70 118800 -1
-15 -69 920376 -1
-15 -68 593856 1
-15 -67 574416 1
-15 -66 104112 1
-15 -65 804600 -1
-15 -64 1553472 -1
-15 -63 499536 -1
-15 -62 45144 -1
-15 -61 695736 1
-15 -60 1339200 -1
-15 -59 429264 1
-15 -58 6444 1
-15 -57 593784 1
-15 -56 1138752 1
-15 -55 1090800 1
-15 -54 21744 1
-15 -53 498744 -1
-15 -52 952128 -1
-15 -51 907632 -1
-15 -50 3600 1
-15 -49 136872 -1
-15 -48 779328 -1
-15 -47 738288 -1
-15 -46 21816 -1
-15 -45 109800 -1
-15 -44 620352 -1
-15 -43 582768 -1
-15 -42 8532 -1
-15 -41 85032 -1
-15 -40 158400 1
-15 -39 441072 -1
-15 -38 25488 -1
-15 -37 187704 -1
-15 -36 114624 1
-15 -35 313200 1
-15 -34 17712 1
-15 -33 127224 1
-15 -32 75456 1
-15 -31 66384 -1
-15 -30 5400 1
-15 -29 73656 1
-15 -28 122688 -1
-15 -27 32976 -1
-15 -26 1188 -1
-15 -25 5400 -1
-15 -24 32832 1
-15 -23 4176 1
-15 -22 144 1
-15 -21 12744 -1
-15 -20 43200 1
-15 -19 60048 -1
-15 -18 1584 -1
-15 -17 45576 -1
-15 -16 105408 1
-15 -15 118800 1
-15 -14 1368 -1
-15 -13 23832 1
-15 -12 153792 -1
-15 -11 163728 -1
-15 -10 2700 -1
-15 -9 30168 -1
-15 -8 188352 -1
-15 -7 194832 1
-15 -6 12528 -1
-15 -5 34200 -1
-15 -4 6336 1
-15 -3 212112 -1
-15 -2 13392 -1
-15 -1 107784 -1
-15 0 14400 -1
-15 1 215568 1
-15 2 6696 -1
-15 3 106056 -1
-15 4 6336 -1
-15 5 68400 1
-15 6 3132 1
-15 7 97416 -1
-15 8 188352 1
-15 9 60336 -1
-15 10 10800 1
-15 11 81864 -1
-15 12 153792 1
-15 13 47664 -1
-15 14 2736 -1
-15 15 59400 -1
-15 16 105408 -1
-15 17 91152 1
-15 18 792 -1
-15 19 30024 -1
-15 20 43200 -1
-15 21 25488 -1
-15 22 36 1
-15 23 2088 -1
-15 24 32832 1
-15 25 10800 -1
-15 26 4752 -1
-15 27 16488 -1
-15 28 122688 -1
-15 29 147312 -1
-15 30 10800 -1
-15 31 33192 1
-15 32 75456 -1
-15 33 254448 1
-15 34 8856 -1
-15 35 156600 -1
-15 36 114624 -1
-15 37 375408 1
-15 38 6372 -1
-15 39 220536 -1
-15 40 158400 -1
-15 41 170064 1
-15 42 34128 -1
-15 43 291384 1
-15 44 620352 -1
-15 45 219600 -1
-15 46 43632 -1
-15 47 369144 -1
-15 48 779328 -1
-15 49 273744 1
-15 50 1800 -1
-15 51 453816 1
-15 52 952128 -1
-15 53 997488 1
-15 54 5436 -1
-15 55 545400 1
-15 56 1138752 1
-15 57 1187568 1
-15 58 25776 -1
-15 59 214632 1
-15 60 1339200 -1
-15 61 1391472 -1
-15 62 90288 1
-15 63 249768 1
-15 64 1553472 -1
-15 65 1609200 -1
-15 66 52056 -1
-15 67 287208 1
-15 68 593856 -1
-15 69 1840752 1
-15 70 29700 -1
-15 71 980856 1
-15 72 674496 1
-15 73 2086128 1
-15 74 134352 1
-15 75 221400 -1
-15 76 759744 1
-15 77 781776 1
-15 78 150768 1
-15 79 1240056 -1
-15 80 2548800 -1
-15 81 872784 -1
-15 82 84024 1
-15 83 1380024 1
-15 84 2832192 1
-15 85 968400 -1
-15 86 15516 1
-15 87 1526904 -1
-15 88 3129408 1
-15 89 3205872 1
-15 90 68400 1
-15 91 1680696 1
-15 92 3440448 1
-15 93 3520368 -1
-15 94 75024 -1
-15 95 613800 -1
-15 96 3765312 1
-15 97 3848688 -1
-15 98 122904 1
-14 -98 567616 1
-14 -97 3889072 1
-14 -96 1902848 -1
-14 -95 1861592 1
-14 -94 3641536 1
-14 -93 3560752 -1
-14 -92 1740416 -1
-14 -91 1700888 -1
-14 -90 3323584 1
-14 -89 3246256 -1
-14 -88 1584896 -1
-14 -87 1547096 -1
-14 -86 3019456 1
-14 -85 2945584 -1
-14 -84 1436288 1
-14 -83 1400216 1
-14 -82 2729152 1
-14 -81 2658736 1
-14 -80 1294592 1
-14 -79 1260248 -1
-14 -78 2452672 -1
-14 -77 2385712 -1
-14 -76 1159808 1
-14 -75 1127192 1
-14 -74 2190016 -1
-14 -73 2126512 -1
-14 -72 1031936 -1
-14 -71 1001048 1
-14 -70 1941184 1
-14 -69 1881136 -1
-14 -68 910976 -1
-14 -67 881816 1
-14 -66 1706176 -1
-14 -65 1649584 -1
-14 -64 796928 -1
-14 -63 769496 -1
-14 -62 1484992 -1
-14 -61 1431856 -1
-14 -60 689792 1
-14 -59 664088 -1
-14 -58 1277632 1
-14 -57 1227952 1
-14 -56 589568 1
-14 -55 9272 1
-14 -54 1084096 -1
-14 -53 1037872 -1
-14 -52 496256 1
-14 -51 474008 -1
-14 -50 904384 1
-14 -49 123088 1
-14 -48 409856 -1
-14 -47 389336 1
-14 -46 738496 -1
-14 -45 699184 1
-14 -44 330368 1
-14 -43 311576 1
-14 -42 586432 1
-14 -41 550576 -1
-14 -40 257792 1
-14 -39 240728 1
-14 -38 448192 -1
-14 -37 415792 -1
-14 -36 192128 1
-14 -35 176792 1
-14 -34 323776 1
-14 -33 294832 1
-14 -32 133376 1
-14 -31 119768 1
-14 -30 213184 1
-14 -29 187696 1
-14 -28 81536 -1
-14 -27 69656 -1
-14 -26 116416 1
-14 -25 94384 1
-14 -24 36608 1
-14 -23 26456 1
-14 -22 33472 -1
-14 -21 14896 -1
-14 -20 1408 -1
-14 -19 9832 1
-14 -18 35648 1
-14 -17 50768 1
-14 -16 32512 -1
-14 -15 3016 1
-14 -14 90944 -1
-14 -13 9328 1
-14 -12 56704 -1
-14 -11 61672 1
-14 -10 132416 1
-14 -9 140624 1
-14 -8 4352 1
-14 -7 77224 -1
-14 -6 160064 1
-14 -5 164816 1
-14 -4 84352 1
-14 -3 85864 1
-14 -2 173888 1
-14 -1 175184 1
-14 0 12544 -1
-14 1 87592 1
-14 2 173888 1
-14 3 171728 -1
-14 4 84352 -1
-14 5 82408 -1
-14 6 160064 1
-14 7 154448 -1
-14 8 4352 -1
-14 9 70312 1
-14 10 132416 1
-14 11 123344 -1
-14 12 56704 1
-14 13 4664 1
-14 14 90944 -1
-14 15 6032 1
-14 16 32512 1
-14 17 25384 1
-14 18 35648 1
-14 19 19664 -1
-14 20 1408 1
-14 21 7448 -1
-14 22 33472 1
-14 23 52912 -1
-14 24 36608 1
-14 25 47192 -1
-14 26 116416 -1
-14 27 139312 -1
-14 28 81536 -1
-14 29 93848 1
-14 30 213184 -1
-14 31 239536 -1
-14 32 133376 1
-14 33 147416 -1
-14 34 323776 -1
-14 35 353584 1
-14 36 192128 1
-14 37 207896 -1
-14 38 448192 1
-14 39 481456 -1
-14 40 257792 1
-14 41 275288 1
-14 42 586432 -1
-14 43 623152 1
-14 44 330368 1
-14 45 349592 1
-14 46 738496 1
-14 47 778672 -1
-14 48 409856 -1
-14 49 61544 1
-14 50 904384 -1
-14 51 948016 -1
-14 52 496256 1
-14 53 518936 -1
-14 54 1084096 1
-14 55 18544 -1
-14 56 589568 1
-14 57 613976 -1
-14 58 1277632 -1
-14 59 1328176 -1
-14 60 689792 1
-14 61 715928 -1
-14 62 1484992 1
-14 63 1538992 1
-14 64 796928 -1
-14 65 824792 1
-14 66 1706176 1
-14 67 1763632 1
-14 68 910976 -1
-14 69 940568 -1
-14 70 1941184 -1
-14 71 2002096 -1
-14 72 1031936 -1
-14 73 1063256 1
-14 74 2190016 1
-14 75 2254384 1
-14 76 1159808 1
-14 77 1192856 -1
-14 78 2452672 1
-14 79 2520496 1
-14 80 1294592 1
-14 81 1329368 -1
-14 82 2729152 -1
-14 83 2800432 1
-14 84 1436288 1
-14 85 1472792 -1
-14 86 3019456 -1
-14 87 3094192 1
-14 88 1584896 -1
-14 89 1623128 1
-14 90 3323584 -1
-14 91 3401776 -1
-14 92 1740416 -1
-14 93 1780376 -1
-14 94 3641536 -1
-14 95 3723184 -1
-14 96 1902848 -1
-14 97 1944536 -1
-14 98 567616 1
-13 -98 4008320 -1
-13 -97 3924080 -1
-13 -96 1920352 1
-13 -95 939548 -1
-13 -94 3676544 -1
-13 -93 3595760 -1
-13 -92 1757920 -1
-13 -91 859196 1
-13 -90 3358592 1
-13 -89 3281264 1
-13 -88 320480 -1
-13 -87 156460 1
-13 -86 436352 -1
-13 -85 2980592 1
-13 -84 1453792 -1
-13 -83 30820 -1
-13 -82 2764160 -1
-13 -81 2693744 -1
-13 -80 1312096 1
-13 -79 638876 -1
-13 -78 2487680 -1
-13 -77 2420720 -1
-13 -76 1177312 -1
-13 -75 572348 -1
-13 -74 2225024 -1
-13 -73 2161520 -1
-13 -72 1049440 1
-13 -71 509276 1
-13 -70 1976192 1
-13 -69 1916144 1
-13 -68 928480 -1
-13 -67 449660 1
-13 -66 1741184 1
-13 -65 1684592 1
-13 -64 814432 -1
-13 -63 15740 1
-13 -62 12160 -1
-13 -61 209552 1
-13 -60 22816 -1
-13 -59 340796 -1
-13 -58 1312640 1
-13 -57 1262960 1
-13 -56 607072 1
-13 -55 291548 -1
-13 -54 1119104 -1
-13 -53 1072880 -1
-13 -52 513760 1
-13 -51 245756 1
-13 -50 939392 -1
-13 -49 896624 1
-13 -48 427360 -1
-13 -47 203420 -1
-13 -46 773504 1
-13 -45 734192 -1
-13 -44 347872 1
-13 -43 164540 1
-13 -42 621440 1
-13 -41 585584 -1
-13 -40 275296 1
-13 -39 129116 1
-13 -38 96640 -1
-13 -37 12880 1
-13 -36 209632 -1
-13 -35 97148 -1
-13 -34 358784 1
-13 -33 329840 1
-13 -32 150880 -1
-13 -31 68636 -1
-13 -30 248192 1
-13 -29 222704 -1
-13 -28 99040 1
-13 -27 43580 -1
-13 -26 151424 1
-13 -25 129392 1
-13 -24 54112 -1
-13 -23 21980 1
-13 -22 68480 1
-13 -21 49904 -1
-13 -20 16096 1
-13 -19 3836 1
-13 -18 640 -1
-13 -17 15760 1
-13 -16 15008 1
-13 -15 10852 1
-13 -14 55936 -1
-13 -13 13520 1
-13 -12 1120 1
-13 -11 22084 1
-13 -10 97408 1
-13 -9 105616 -1
-13 -8 56480 1
-13 -7 29860 -1
-13 -6 125056 -1
-13 -5 129808 1
-13 -4 66848 1
-13 -3 34180 1
-13 -2 138880 -1
-13 -1 140176 -1
-13 0 5408 1
-13 1 35044 -1
-13 2 138880 -1
-13 3 136720 1
-13 4 66848 -1
-13 5 32452 1
-13 6 125056 -1
-13 7 119440 -1
-13 8 56480 1
-13 9 26404 -1
-13 10 97408 1
-13 11 88336 1
-13 12 1120 1
-13 13 3380 1
-13 14 55936 -1
-13 15 43408 1
-13 16 15008 1
-13 17 3940 1
-13 18 640 -1
-13 19 15344 -1
-13 20 16096 1
-13 21 12476 1
-13 22 68480 -1
-13 23 87920 -1
-13 24 54112 1
-13 25 32348 -1
-13 26 151424 -1
-13 27 174320 1
-13 28 99040 1
-13 29 55676 1
-13 30 248192 -1
-13 31 274544 1
-13 32 150880 1
-13 33 82460 -1
-13 34 358784 -1
-13 35 388592 1
-13 36 209632 -1
-13 37 3220 1
-13 38 96640 1
-13 39 516464 -1
-13 40 275296 -1
-13 41 146396 1
-13 42 621440 -1
-13 43 658160 -1
-13 44 347872 1
-13 45 183548 1
-13 46 773504 -1
-13 47 813680 1
-13 48 427360 1
-13 49 224156 -1
-13 50 939392 1
-13 51 983024 -1
-13 52 513760 1
-13 53 268220 1
-13 54 1119104 1
-13 55 1166192 1
-13 56 607072 -1
-13 57 315740 -1
-13 58 1312640 -1
-13 59 1363184 1
-13 60 22816 1
-13 61 52388 1
-13 62 12160 1
-13 63 62960 -1
-13 64 814432 1
-13 65 421148 -1
-13 66 1741184 -1
-13 67 1798640 -1
-13 68 928480 -1
-13 69 479036 -1
-13 70 1976192 -1
-13 71 2037104 -1
-13 72 1049440 -1
-13 73 540380 1
-13 74 2225024 1
-13 75 2289392 1
-13 76 1177312 -1
-13 77 605180 1
-13 78 2487680 1
-13 79 2555504 1
-13 80 1312096 -1
-13 81 673436 1
-13 82 2764160 1
-13 83 123280 -1
-13 84 1453792 -1
-13 85 745148 -1
-13 86 436352 -1
-13 87 625840 -1
-13 88 320480 1
-13 89 820316 -1
-13 90 3358592 -1
-13 91 3436784 -1
-13 92 1757920 -1
-13 93 898940 1
-13 94 3676544 1
-13 95 3758192 1
-13 96 1920352 -1
-13 97 981020 1
-13 98 4008320 1
-12 -98 4038336 -1
-12 -97 16272 -1
-12 -96 30240 -1
-12 -95 947052 -1
-12 -94 3706560 1
-12 -93 3625776 1
-12 -92 1368 -1
-12 -91 173340 -1
-12 -90 1129536 -1
-12 -89 3311280 1
-12 -88 22464 1
-12 -87 789804 -1
-12 -86 3084480 -1
-12 -85 3010608 -1
-12 -84 36720 1
-12 -83 79596 1
-12 -82 399168 -1
-12 -81 907920 1
-12 -80 5184 -1
-12 -79 71820 1
-12 -78 2517696 1
-12 -77 2450736 1
-12 -76 74520 -1
-12 -75 579852 -1
-12 -74 250560 -1
-12 -73 2191536 1
-12 -72 44352 1
-12 -71 516780 -1
-12 -70 24768 -1
-12 -69 1946160 -1
-12 -68 117936 -1
-12 -67 457164 1
-12 -66 354240 -1
-12 -65 1008 1
-12 -64 12960 -1
-12 -63 133668 1
-12 -62 1550016 -1
-12 -61 166320 -1
-12 -60 45144 -1
-12 -59 69660 -1
-12 -58 1342656 -1
-12 -57 1292976 -1
-12 -56 8640 -1
-12 -55 299052 -1
-12 -54 383040 1
-12 -53 1102896 -1
-12 -52 7344 1
-12 -51 253260 1
-12 -50 969408 1
-12 -49 926640 1
-12 -48 1728 1
-12 -47 23436 1
-12 -46 803520 1
-12 -45 254736 -1
-12 -44 22680 -1
-12 -43 2124 -1
-12 -42 651456 1
-12 -41 123120 1
-12 -40 36288 -1
-12 -39 136620 -1
-12 -38 6336 -1
-12 -37 480816 1
-12 -36 9360 1
-12 -35 104652 1
-12 -34 8640 -1
-12 -33 51408 -1
-12 -32 2592 1
-12 -31 76140 1
-12 -30 278208 -1
-12 -29 28080 -1
-12 -28 7128 1
-12 -27 17028 1
-12 -26 181440 -1
-12 -25 17712 -1
-12 -24 8640 1
-12 -23 29484 -1
-12 -22 98496 1
-12 -21 79920 -1
-12 -20 432 1
-12 -19 11340 -1
-12 -18 9792 1
-12 -17 14256 1
-12 -15 3348 -1
-12 -14 25920 1
-12 -13 37584 -1
-12 -12 1512 -1
-12 -11 180 1
-12 -10 67392 1
-12 -9 5040 1
-12 -8 5184 -1
-12 -7 2484 -1
-12 -6 95040 -1
-12 -5 99792 -1
-12 -4 6480 1
-12 -3 26676 -1
-12 -2 12096 -1
-12 -1 110160 -1
-12 0 288 -1
-12 1 27540 -1
-12 2 12096 1
-12 3 106704 -1
-12 4 3240 -1
-12 5 24948 -1
-12 6 95040 1
-12 7 9936 -1
-12 8 5184 1
-12 9 1260 -1
-12 10 67392 -1
-12 11 720 1
-12 12 3024 -1
-12 13 9396 -1
-12 14 25920 -1
-12 15 13392 -1
-12 17 3564 -1
-12 18 9792 -1
-12 19 45360 1
-12 20 216 -1
-12 21 19980 1
-12 22 98496 1
-12 23 117936 1
-12 24 8640 1
-12 25 4428 1
-12 26 181440 -1
-12 27 68112 1
-12 28 14256 1
-12 29 7020 1
-12 30 278208 -1
-12 31 304560 -1
-12 32 2592 -1
-12 33 12852 -1
-12 34 8640 -1
-12 35 418608 -1
-12 36 4680 -1
-12 37 120204 -1
-12 38 6336 -1
-12 39 546480 1
-12 40 36288 -1
-12 41 30780 -1
-12 42 651456 1
-12 43 8496 1
-12 44 45360 1
-12 45 63684 -1
-12 46 803520 1
-12 47 93744 -1
-12 48 1728 -1
-12 49 231660 -1
-12 50 969408 1
-12 51 1013040 -1
-12 52 3672 -1
-12 53 275724 1
-12 54 383040 -1
-12 55 1196208 1
-12 56 8640 -1
-12 57 323244 1
-12 58 1342656 -1
-12 59 278640 1
-12 60 90288 -1
-12 61 41580 1
-12 62 1550016 -1
-12 63 534672 1
-12 64 12960 -1
-12 65 252 -1
-12 66 354240 -1
-12 67 1828656 -1
-12 68 58968 -1
-12 69 486540 1
-12 70 24768 -1
-12 71 2067120 1
-12 72 44352 -1
-12 73 547884 -1
-12 74 250560 -1
-12 75 2319408 1
-12 76 149040 1
-12 77 612684 -1
-12 78 2517696 1
-12 79 287280 -1
-12 80 5184 -1
-12 81 226980 1
-12 82 399168 1
-12 83 318384 -1
-12 84 18360 -1
-12 85 752652 1
-12 86 3084480 -1
-12 87 3159216 1
-12 88 22464 1
-12 89 827820 -1
-12 90 1129536 1
-12 91 693360 1
-12 92 2736 -1
-12 93 906444 -1
-12 94 3706560 1
-12 95 3788208 1
-12 96 30240 1
-12 97 4068 -1
-12 98 4038336 -1
-11 -98 253984 1
-11 -97 1989752 1
-11 -96 3896128 1
-11 -95 3813616 -1
-11 -94 233248 1
-11 -93 1825592 -1
-11 -92 3571264 -1
